Respondent_Serial,Main Brand,Service provider,Month,City,Region,Detailed_Nationality,Nationality,Gender,Performance,Preference,TRIM_Score
30000260,Zain - Postpaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Yemeni,Expat Arabs,Male,4,5,4.5
30002582,Zain - Prepaid,Zain,Mar'19,AL KHARJ,Central,Sudani,Expat Arabs,Male,1,2,1.5
30001786,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,3,4
30004956,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,2,2,2
30002338,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Egyptian,Expat Arabs,Female,4,3,3.5
30003094,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Syrian,Expat Arabs,Male,5,4,4.5
30003261,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,5,5,5
30001520,Zain - Prepaid,Zain,Mar'19,HAFAR AL BATIN,Eastern,Pakistani,Expat Asians,Male,3,5,4
30000994,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,4,5,4.5
30000670,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,3,2,2.5
30000228,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,2,2.5
30001134,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,3,5,4
30003038,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30002852,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,5,5,5
30003035,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,5,5
30001194,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,1,3
30000161,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Other (specify):,Expat Asians,Male,3,5,4
30001877,Zain - Prepaid,Zain,Mar'19,AL BAHA,Southern,Indian,Expat Asians,Male,4,5,4.5
30003203,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Indian,Expat Asians,Male,4,4,4
30003442,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Indian,Expat Asians,Male,1,1,1
30001368,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,5,4
30000976,Zain - Prepaid,Zain,Mar'19,AR RASS,Central,Indian,Expat Asians,Male,4,3,3.5
30003530,Zain - Prepaid,Zain,Mar'19,AL KHUBAR,Eastern,Saudis,Nationals,Male,3,3,3
30005431,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,5,5,5
30003628,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,5,3,4
30004009,Zain - Postpaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,2,3,2.5
30000873,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Pakistani,Expat Asians,Male,5,5,5
30005094,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,4,3,3.5
30000802,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Female,3,2,2.5
30000476,Zain - Postpaid,Zain,Mar'19,UNAYZAH,Central,Saudis,Nationals,Female,3,2,2.5
30002131,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,1,1,1
30002209,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Egyptian,Expat Arabs,Male,2,3,2.5
30002622,Zain - Prepaid,Zain,Mar'19,TABUK,Northern,Egyptian,Expat Arabs,Female,4,3,3.5
30002671,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,3,1,2
30001282,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,5,3,4
30002398,Zain - Internet on Mobile,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,4,4,4
30000871,Zain - Internet on Mobile,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,4,4,4
30004559,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Jordanian,Expat Arabs,Male,1,1,1
30003637,Zain - Internet on Mobile,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,3,2,2.5
30000529,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Indian,Expat Asians,Male,5,5,5
30002278,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,3,3
30001069,Zain - Prepaid,Zain,Mar'19,ASH SHAFA,Western,Saudis,Nationals,Female,3,4,3.5
30001740,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,2,3,2.5
30005049,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Other (specify):,Expat Asians,Male,5,4,4.5
30001789,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,5,5
30004158,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,4,4.5
30003900,Zain - Prepaid,Zain,Mar'19,KHAMIS MUSHAYT,Southern,Pakistani,Expat Asians,Male,4,5,4.5
30003910,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Female,5,5,5
30004215,Zain - Prepaid,Zain,Mar'19,UNAYZAH,Central,Saudis,Nationals,Male,5,3,4
30003305,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,3,3,3
30005401,Zain - Prepaid,Zain,Mar'19,BURAYDAH,Central,Indian,Expat Asians,Male,5,5,5
30005968,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30006983,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,5,5,5
30007586,Zain - Prepaid,Zain,Mar'19,AR&apos;AR,Northern,Sudani,Expat Arabs,Male,5,3,4
30006040,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Egyptian,Expat Arabs,Male,4,5,4.5
30007663,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Female,5,3,4
30003457,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Sudani,Expat Arabs,Male,5,5,5
30006655,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Other (specify):,Expat Asians,Male,5,4,4.5
30004332,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Sudani,Expat Arabs,Male,5,5,5
30007919,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Sudani,Expat Arabs,Male,5,3,4
30006748,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Sudani,Expat Arabs,Male,5,4,4.5
30006784,Zain - Prepaid,Zain,Mar'19,TABUK,Northern,Yemeni,Expat Arabs,Male,5,2,3.5
30006616,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Other (specify):,Expat Asians,Male,2,3,2.5
30003844,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Other (specify):,Expat Asians,Male,4,4,4
30007900,Zain - Postpaid,Zain,Mar'19,HAIL,Northern,Saudis,Nationals,Female,3,2,2.5
30007083,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,3,1,2
30006275,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Saudis,Nationals,Male,4,5,4.5
30006022,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Sudani,Expat Arabs,Male,2,2,2
30007501,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Sudani,Expat Arabs,Male,5,4,4.5
30007766,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,2,2,2
30006499,Zain - Data SIM,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Egyptian,Expat Arabs,Female,2,1,1.5
30003307,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Philippines,Expat Asians,Male,5,4,4.5
30007803,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,3,3,3
30006634,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,5,5,5
30007178,Zain - Postpaid,Zain,Mar'19,ABHA,Southern,Egyptian,Expat Arabs,Male,4,4,4
30005942,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Syrian,Expat Arabs,Male,5,4,4.5
30006537,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,5,4
30002888,Zain - Prepaid,Zain,Mar'19,AL KHUBAR,Eastern,Pakistani,Expat Asians,Male,5,3,4
30003770,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,5,5,5
30002714,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,3,5,4
30006480,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,4,3,3.5
30004194,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Pakistani,Expat Asians,Male,5,5,5
30007009,Zain - Internet on Mobile,Zain,Mar'19,YANBU AN NAKHL,Northern,Saudis,Nationals,Male,1,1,1
30007130,Zain - Data SIM,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,3,4,3.5
30007809,Zain - Postpaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,3,2,2.5
30006247,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Saudis,Nationals,Male,5,4,4.5
30001247,Zain - Data SIM,Zain,Mar'19,SAKAKA,Northern,Philippines,Expat Asians,Female,3,2,2.5
30007117,Zain - Postpaid,Zain,Mar'19,HAIL,Northern,Pakistani,Expat Asians,Male,5,5,5
30007539,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Sudani,Expat Arabs,Male,5,5,5
30006273,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,5,4,4.5
30006796,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Egyptian,Expat Arabs,Male,5,5,5
30007762,Zain - Postpaid,Zain,Mar'19,YANBU AL BAHAR,Northern,Saudis,Nationals,Female,3,2,2.5
30004357,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,5,5
30005682,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,5,4,4.5
30006467,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Sudani,Expat Arabs,Male,5,3,4
30006809,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,4,5,4.5
30006448,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Syrian,Expat Arabs,Male,5,4,4.5
30005791,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30007764,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Sudani,Expat Arabs,Male,5,5,5
30005769,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Sudani,Expat Arabs,Male,4,4,4
30003825,Zain - Prepaid,Zain,Mar'19,AL JUBAIL,Eastern,Indian,Expat Asians,Male,3,1,2
30005652,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Egyptian,Expat Arabs,Male,2,2,2
30005916,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,5,5,5
30005736,Zain - Data SIM,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,5,5
30007684,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Yemeni,Expat Arabs,Male,3,5,4
30006739,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Indian,Expat Asians,Male,3,5,4
30007915,Zain - Internet on Mobile,Zain,Mar'19,AD DAMMAM,Eastern,Saudis,Nationals,Male,4,4,4
30007437,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Other (specify):,Expat Asians,Male,5,5,5
30006990,Zain - Postpaid,Zain,Mar'19,AD DAMMAM,Eastern,Egyptian,Expat Arabs,Male,4,4,4
30002797,Zain - Internet on Mobile,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,4,5,4.5
30007855,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Syrian,Expat Arabs,Male,5,4,4.5
30004584,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Indian,Expat Asians,Male,3,5,4
30006493,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,4,4.5
30006056,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,1,2,1.5
30006687,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Egyptian,Expat Arabs,Male,4,4,4
30006536,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,3,4,3.5
30007800,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Sudani,Expat Arabs,Male,5,4,4.5
30003735,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,5,4,4.5
30007128,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,3,4
30005660,Zain - Postpaid,Zain,Mar'19,AD DAMMAM,Eastern,Sudani,Expat Arabs,Male,4,5,4.5
30006426,Zain - Postpaid,Zain,Mar'19,AL JUBAIL,Eastern,Egyptian,Expat Arabs,Male,5,5,5
30005603,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,4,5,4.5
30007104,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,3,4
30006535,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Yemeni,Expat Arabs,Male,3,3,3
30007692,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,5,5,5
30005670,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,3,1,2
30006361,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Sudani,Expat Arabs,Male,5,5,5
30007486,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,4,5,4.5
30000967,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,3,2,2.5
30006379,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,5,5
30005655,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,4,3,3.5
30006421,Zain - Prepaid,Zain,Mar'19,ABHA,Southern,Saudis,Nationals,Male,5,4,4.5
30007691,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Saudis,Nationals,Male,5,5,5
30006605,Zain - Data SIM,Zain,Mar'19,JIZAN,Southern,Sudani,Expat Arabs,Male,5,4,4.5
30007495,Zain - Data SIM,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Female,5,4,4.5
30006054,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Egyptian,Expat Arabs,Male,2,2,2
30006539,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Jordanian,Expat Arabs,Male,4,4,4
30003640,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,5,2,3.5
30007687,Zain - Prepaid,Zain,Mar'19,AR&apos;AR,Northern,Saudis,Nationals,Male,5,5,5
30005570,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Egyptian,Expat Arabs,Male,4,2,3
30007342,Zain - Data SIM,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,3,3,3
30007101,Zain - Postpaid,Zain,Mar'19,AL KHUBAR,Eastern,Saudis,Nationals,Male,3,5,4
30006303,Zain - Prepaid,Zain,Mar'19,AR&apos;AR,Northern,Sudani,Expat Arabs,Male,5,4,4.5
30007761,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Syrian,Expat Arabs,Male,5,3,4
30001622,Zain - Internet on Mobile,Zain,Mar'19,AL HUFUF,Eastern,Other (specify):,Expat Asians,Male,3,5,4
30000501,Zain - Prepaid,Zain,Mar'19,BURAYDAH,Central,Pakistani,Expat Asians,Male,4,5,4.5
30007407,Zain - Data SIM,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,5,5
30002925,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,3,4,3.5
30007749,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,2,2,2
30006490,Zain - Prepaid,Zain,Mar'19,HAIL,Northern,Saudis,Nationals,Male,5,2,3.5
30005548,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,4,4.5
30002479,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Indian,Expat Asians,Male,5,3,4
30006274,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,5,5,5
30006529,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30006064,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,5,5,5
30005549,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Afghani,Expat Asians,Male,3,5,4
30007801,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,5,3,4
30005614,Zain - Prepaid,Zain,Mar'19,HAFAR AL BATIN,Eastern,Indian,Expat Asians,Male,3,5,4
30007621,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Pakistani,Expat Asians,Male,5,5,5
30006437,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30006676,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30007121,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Pakistani,Expat Asians,Male,4,3,3.5
30003613,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,5,5,5
30006867,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Indian,Expat Asians,Male,3,5,4
30007456,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,4,4,4
30002393,Zain - Internet on Mobile,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Indian,Expat Asians,Male,5,5,5
30007786,Zain - Prepaid,Zain,Mar'19,AL KHUBAR,Eastern,Indian,Expat Asians,Male,5,3,4
30006136,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,5,5,5
30007008,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Pakistani,Expat Asians,Male,4,5,4.5
30005738,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30006738,Zain - Prepaid,Zain,Mar'19,AR&apos;AR,Northern,Indian,Expat Asians,Male,3,5,4
30005845,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Pakistani,Expat Asians,Male,3,5,4
30007693,Zain - Postpaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,4,4,4
30006198,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,3,3,3
30007563,Zain - Prepaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,3,5,4
30007005,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Pakistani,Expat Asians,Male,3,3,3
30002048,Zain - Prepaid,Zain,Mar'19,BURAYDAH,Central,Pakistani,Expat Asians,Male,4,3,3.5
30003664,Zain - Postpaid,Zain,Mar'19,AD DAMMAM,Eastern,Pakistani,Expat Asians,Male,4,4,4
30000755,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Pakistani,Expat Asians,Male,5,5,5
30006309,Zain - Prepaid,Zain,Mar'19,AL HUFUF,Eastern,Pakistani,Expat Asians,Male,5,5,5
30007341,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Pakistani,Expat Asians,Male,5,1,3
30006506,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,4,5,4.5
30005887,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Philippines,Expat Asians,Male,3,4,3.5
30008479,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,3,1,2
30011901,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Saudis,Nationals,Female,4,3,3.5
30010247,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,3,4,3.5
30009765,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Female,3,2,2.5
30011858,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,5,5,5
30011339,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Yemeni,Expat Arabs,Male,4,4,4
30008227,Zain - Postpaid,Zain,Mar'19,ADH DHAHRAN,Eastern,Saudis,Nationals,Male,4,3,3.5
30011697,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,5,3,4
30010158,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,3,1,2
30010816,Zain - Internet on Mobile,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,3,5,4
30009934,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,5,5,5
30010876,Zain - Postpaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Saudis,Nationals,Male,4,3,3.5
30009469,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,5,4,4.5
30009004,Zain - Prepaid,Zain,Mar'19,HAFAR AL BATIN,Eastern,Sudani,Expat Arabs,Male,5,5,5
30006003,Zain - Prepaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Pakistani,Expat Asians,Male,4,5,4.5
30011609,Zain - Prepaid,Zain,Mar'19,AT TAIF,Western,Saudis,Nationals,Female,3,2,2.5
30008888,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Yemeni,Expat Arabs,Male,4,3,3.5
30009108,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,1,3,2
30010311,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Egyptian,Expat Arabs,Male,3,4,3.5
30009488,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Sudani,Expat Arabs,Male,5,5,5
30011642,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,3,3,3
30005742,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Pakistani,Expat Asians,Male,5,5,5
30011672,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Syrian,Expat Arabs,Male,2,3,2.5
30010513,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Yemeni,Expat Arabs,Male,5,5,5
30011458,Zain - Prepaid,Zain,Mar'19,AL MADINAH AL MUNAWWARAH,Northern,Sudani,Expat Arabs,Male,3,4,3.5
30010925,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Male,5,5,5
30009027,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,3,4
30009564,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,5,5,5
30006673,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,3,4
30006468,Zain - Prepaid,Zain,Mar'19,TABUK,Northern,Egyptian,Expat Arabs,Male,4,5,4.5
30011896,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Egyptian,Expat Arabs,Male,5,5,5
30010263,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Syrian,Expat Arabs,Female,2,1,1.5
30008382,Zain - Postpaid,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Saudis,Nationals,Male,5,4,4.5
30010050,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,2,3,2.5
30011307,Zain - Prepaid,Zain,Mar'19,Other (specify):,Others,Egyptian,Expat Arabs,Male,3,4,3.5
30010371,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Saudis,Nationals,Male,4,4,4
30009403,Zain - Postpaid,Zain,Mar'19,AL KHUBAR,Eastern,Saudis,Nationals,Female,4,4,4
30002501,Zain - Data SIM,Zain,Mar'19,MAKKAH AL MUKARRAMAH,Western,Egyptian,Expat Arabs,Male,4,3,3.5
30008858,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,5,5
30007106,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Sudani,Expat Arabs,Male,2,3,2.5
30008578,Zain - Postpaid,Zain,Mar'19,JEDDAH,Western,Saudis,Nationals,Male,5,3,4
30010264,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Yemeni,Expat Arabs,Male,4,4,4
30011726,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Jordanian,Expat Arabs,Male,4,4,4
30004180,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Egyptian,Expat Arabs,Male,3,4,3.5
30009642,Zain - Prepaid,Zain,Mar'19,AR RIYADH,Central,Saudis,Nationals,Female,5,4,4.5
30001665,Zain - Postpaid,Zain,Mar'19,JIZAN,Southern,Yemeni,Expat Arabs,Male,5,5,5
30011200,Zain - Postpaid,Zain,Mar'19,Other (specify):,Others,Saudis,Nationals,Male,4,4,4
30009119,Zain - Prepaid,Zain,Mar'19,JEDDAH,Western,Sudani,Expat Arabs,Male,4,4,4
30011727,Zain - Prepaid,Zain,Mar'19,JIZAN,Southern,Saudis,Nationals,Female,4,5,4.5
30006293,Zain - Postpaid,Zain,Mar'19,AR RIYADH,Central,Jordanian,Expat Arabs,Male,3,3,3
30010337,Zain - Postpaid,Zain,Mar'19,AD DAMMAM,Eastern,Saudis,Nationals,Female,4,4,4
